time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
5.4200, -0.1062, 0.0857, -0.2712, -0.2747, -0.0129, 1.0215, 78963, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.1876, 200, 183
5.4360, -0.0785, -0.3575, 0.1016, -0.2812, -0.0136, 1.0222, 79003, 0.0444, -0.3127, -0.1036, -0.0338, -0.0980, 0.1107, -0.1893, 200, 172
5.4520, -0.0785, -0.3575, 0.1016, -0.2812, -0.0136, 1.0222, 79003, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.1893, 200, 172
5.4830, 0.0110, 0.0481, -0.0503, -0.2831, -0.0141, 1.0224, 79023, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.1902, 200, 178
5.4980, -0.1083, -0.4782, 0.1943, -0.2855, -0.0133, 1.0229, 79063, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.1919, 200, 174
5.5140, -0.1083, -0.4782, 0.1943, -0.2855, -0.0133, 1.0229, 79063, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.1919, 200, 174
5.5450, -0.1634, 0.3448, -0.2502, -0.2843, -0.0120, 1.0235, 79103, 0.0444, -0.3127, -0.1036, -0.0340, -0.0979, 0.1107, -0.1936, 200, 185
5.5610, 0.1532, -0.0933, 0.2887, -0.2820, -0.0126, 1.0247, 79123, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.1945, 200, 184
5.5760, 0.1532, -0.0933, 0.2887, -0.2820, -0.0126, 1.0247, 79123, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.1945, 200, 184
5.5920, -0.2021, 0.5806, -0.3067, -0.2744, -0.0136, 1.0252, 79163, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.1962, 200, 189
5.6230, 0.3814, -0.0978, 0.2059, -0.2684, -0.0126, 1.0252, 79183, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.1970, 200, 187
5.6390, 0.3814, -0.0978, 0.2059, -0.2684, -0.0126, 1.0252, 79183, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.1970, 200, 187
5.6550, 0.0048, 0.3733, -0.0981, -0.2574, -0.0127, 1.0261, 79223, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.1988, 200, 195
5.6860, -0.1398, -0.0296, 0.1683, -0.2456, -0.0133, 1.0273, 79263, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.2005, 200, 190
5.7010, -0.1398, -0.0296, 0.1683, -0.2456, -0.0133, 1.0273, 79263, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1106, -0.2005, 200, 190
5.7170, 0.0409, 0.5230, -0.1021, -0.2391, -0.0129, 1.0278, 79283, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2013, 200, 199
5.7330, 0.0409, 0.5230, -0.1021, -0.2391, -0.0129, 1.0278, 79283, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.2013, 200, 199
5.7640, 0.1728, -0.0075, 0.2846, -0.2243, -0.0134, 1.0285, 79323, 0.0444, -0.3128, -0.1036, -0.0338, -0.0978, 0.1107, -0.2030, 200, 194
5.7800, -0.1876, 0.6316, -0.0027, -0.2155, -0.0140, 1.0290, 79343, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.2038, 197, 200
5.7950, -0.1876, 0.6316, -0.0027, -0.2155, -0.0140, 1.0290, 79343, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1107, -0.2038, 197, 200
5.8110, 0.4163, 0.2196, 0.2935, -0.1936, -0.0138, 1.0289, 79383, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2055, 192, 200
5.8420, 0.1855, 0.6510, -0.1204, -0.1681, -0.0140, 1.0294, 79423, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.2072, 173, 200
5.8580, 0.1855, 0.6510, -0.1204, -0.1681, -0.0140, 1.0294, 79423, 0.0444, -0.3128, -0.1036, -0.0340, -0.0978, 0.1109, -0.2072, 173, 200
5.8730, 0.2591, 0.6332, 0.0532, -0.1546, -0.0127, 1.0294, 79443, 0.0444, -0.3128, -0.1036, -0.0337, -0.0980, 0.1106, -0.2080, 174, 200
5.9050, 0.1761, 0.8440, -0.0669, -0.1274, -0.0136, 1.0301, 79483, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2097, 162, 200
5.9200, 0.1761, 0.8440, -0.0669, -0.1274, -0.0136, 1.0301, 79483, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.2097, 162, 200
5.9360, 0.0688, 1.0155, -0.0019, -0.1124, -0.0131, 1.0296, 79503, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.2105, 154, 200
5.9510, 0.0688, 1.0155, -0.0019, -0.1124, -0.0131, 1.0296, 79503, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1108, -0.2105, 154, 200
5.9830, 0.2516, 0.3755, -0.0796, -0.0888, -0.0129, 1.0303, 79543, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2122, 163, 200
5.9980, -0.0887, -0.1384, 0.2172, -0.0791, -0.0138, 1.0297, 79583, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.2139, 161, 200
6.0140, -0.0887, -0.1384, 0.2172, -0.0791, -0.0138, 1.0297, 79583, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.2139, 161, 200
6.0450, -0.0887, -0.1384, 0.2172, -0.0791, -0.0138, 1.0297, 79583, 0.0444, -0.3128, -0.1037, -0.0338, -0.0979, 0.1108, -0.2139, 161, 200
6.0610, -0.0285, 0.1984, -0.2298, -0.0794, -0.0133, 1.0297, 79623, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2155, 159, 200
6.0760, -0.0285, 0.1984, -0.2298, -0.0794, -0.0133, 1.0297, 79623, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1107, -0.2155, 159, 200
6.0920, -0.0331, -0.2857, 0.1167, -0.0846, -0.0145, 1.0296, 79663, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2172, 169, 200
6.1230, -0.3212, 0.3704, -0.3395, -0.0864, -0.0150, 1.0287, 79683, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.2180, 161, 200
6.1390, -0.3212, 0.3704, -0.3395, -0.0864, -0.0150, 1.0287, 79683, 0.0443, -0.3128, -0.1037, -0.0339, -0.0979, 0.1108, -0.2180, 161, 200
6.1540, 0.0712, -0.3965, 0.2002, -0.0909, -0.0129, 1.0292, 79723, 0.0444, -0.3127, -0.1036, -0.0339, -0.0980, 0.1108, -0.2196, 174, 200
6.1860, -0.6822, 0.3371, -0.1161, -0.0911, -0.0143, 1.0292, 79743, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2204, 158, 200
6.2010, -0.6822, 0.3371, -0.1161, -0.0911, -0.0143, 1.0292, 79743, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.2204, 158, 200
6.2170, -0.1075, -0.0930, 0.0753, -0.0908, -0.0124, 1.0294, 79783, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.2221, 166, 200
6.2330, -0.1075, -0.0930, 0.0753, -0.0908, -0.0124, 1.0294, 79783, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1107, -0.2221, 166, 200
6.2640, 0.1419, 0.2494, -0.1677, -0.0908, -0.0124, 1.0289, 79823, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.2237, 159, 200
6.2790, 0.0175, 0.0634, -0.0116, -0.0894, -0.0124, 1.0290, 79843, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1108, -0.2245, 162, 200
6.2950, 0.0175, 0.0634, -0.0116, -0.0894, -0.0124, 1.0290, 79843, 0.0444, -0.3128, -0.1036, -0.0338, -0.0981, 0.1107, -0.2245, 162, 200
6.3110, 0.0239, 0.2067, -0.2510, -0.0883, -0.0124, 1.0290, 79883, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.2261, 158, 200
6.3420, 0.0253, -0.1099, 0.0116, -0.0894, -0.0124, 1.0289, 79903, 0.0444, -0.3128, -0.1036, -0.0340, -0.0978, 0.1107, -0.2269, 164, 200
6.3580, 0.0253, -0.1099, 0.0116, -0.0894, -0.0124, 1.0289, 79903, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.2269, 164, 200
6.3730, -0.2285, 0.2193, -0.2303, -0.0929, -0.0117, 1.0297, 79943, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1106, -0.2285, 162, 200
6.4040, 0.3287, -0.6706, 0.2416, -0.0995, -0.0112, 1.0303, 79983, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.2301, 175, 200
6.4200, 0.3287, -0.6706, 0.2416, -0.0995, -0.0112, 1.0303, 79983, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.2301, 175, 200
6.4360, -0.5803, 0.2064, -0.1562, -0.1037, -0.0124, 1.0301, 80003, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2309, 168, 200
6.4510, -0.5803, 0.2064, -0.1562, -0.1037, -0.0124, 1.0301, 80003, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.2309, 168, 200
6.4830, 0.3924, -0.3868, 0.0607, -0.1122, -0.0120, 1.0303, 80043, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2325, 174, 200
6.4980, -0.3610, -0.4486, 0.0669, -0.1175, -0.0117, 1.0306, 80063, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.2333, 177, 200
6.5140, -0.3610, -0.4486, 0.0669, -0.1175, -0.0117, 1.0306, 80063, 0.0444, -0.3128, -0.1037, -0.0338, -0.0980, 0.1109, -0.2333, 177, 200
6.5450, -0.0968, -0.0970, -0.0500, -0.1257, -0.0106, 1.0301, 80103, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1106, -0.2349, 172, 200
6.5610, 0.1121, 0.0855, -0.0986, -0.1321, -0.0096, 1.0311, 80143, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1108, -0.2365, 172, 200
6.5760, 0.1121, 0.0855, -0.0986, -0.1321, -0.0096, 1.0311, 80143, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.2365, 172, 200
6.5920, -0.1228, 0.2884, -0.0970, -0.1339, -0.0103, 1.0306, 80163, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2373, 169, 200
6.6230, -0.4817, 0.0489, -0.1715, -0.1368, -0.0094, 1.0315, 80203, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2389, 172, 200
6.6390, -0.4817, 0.0489, -0.1715, -0.1368, -0.0094, 1.0315, 80203, 0.0444, -0.3127, -0.1036, -0.0339, -0.0978, 0.1108, -0.2389, 172, 200
6.6540, -0.4817, 0.0489, -0.1715, -0.1368, -0.0094, 1.0315, 80203, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2389, 172, 200
6.6860, -0.4346, 0.2336, 0.0457, -0.1292, -0.0086, 1.0313, 80263, 0.0444, -0.3128, -0.1036, -0.0338, -0.0981, 0.1107, -0.2412, 165, 200
6.7010, -0.4346, 0.2336, 0.0457, -0.1292, -0.0086, 1.0313, 80263, 0.0444, -0.3127, -0.1036, -0.0339, -0.0978, 0.1108, -0.2412, 165, 200
6.7170, 0.2223, 0.3091, -0.0758, -0.1260, -0.0093, 1.0315, 80283, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2420, 165, 200
6.7320, 0.2223, 0.3091, -0.0758, -0.1260, -0.0093, 1.0315, 80283, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2420, 165, 200
6.7640, 0.0774, 0.5247, -0.0575, -0.1208, -0.0084, 1.0308, 80303, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1109, -0.2427, 156, 200
6.7790, 0.1656, 0.2148, -0.0298, -0.1117, -0.0072, 1.0317, 80343, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1106, -0.2443, 165, 200
6.7950, 0.1656, 0.2148, -0.0298, -0.1117, -0.0072, 1.0317, 80343, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1108, -0.2443, 165, 200
6.8110, 0.1000, -0.2317, 0.1830, -0.1093, -0.0066, 1.0313, 80383, 0.0444, -0.3128, -0.1037, -0.0339, -0.0979, 0.1106, -0.2458, 162, 200
6.8420, 0.0301, -0.1193, 0.0793, -0.1114, -0.0061, 1.0320, 80403, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.2466, 165, 200
6.8570, 0.0301, -0.1193, 0.0793, -0.1114, -0.0061, 1.0320, 80403, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2466, 165, 200
6.8730, 0.1973, -0.2658, 0.2728, -0.1169, -0.0058, 1.0311, 80443, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2481, 169, 200
6.9040, -0.0097, -0.5427, 0.2013, -0.1218, -0.0061, 1.0318, 80463, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2489, 178, 200
6.9200, -0.0097, -0.5427, 0.2013, -0.1218, -0.0061, 1.0318, 80463, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2489, 178, 200
6.9360, 0.3137, -0.1828, 0.0239, -0.1274, -0.0066, 1.0311, 80503, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1109, -0.2504, 169, 200
6.9510, 0.3137, -0.1828, 0.0239, -0.1274, -0.0066, 1.0311, 80503, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2504, 169, 200
6.9820, -0.0742, -0.2610, 0.1137, -0.1307, -0.0065, 1.0313, 80523, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1107, -0.2512, 172, 200
6.9980, 0.2301, 0.1368, -0.1726, -0.1333, -0.0072, 1.0306, 80563, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1107, -0.2527, 165, 200
7.0140, 0.2301, 0.1368, -0.1726, -0.1333, -0.0072, 1.0306, 80563, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.2527, 165, 200
7.0450, -0.1191, -0.0839, 0.1658, -0.1323, -0.0079, 1.0308, 80603, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2542, 173, 200
7.0610, 0.0779, 0.2360, -0.2446, -0.1304, -0.0079, 1.0303, 80623, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2550, 163, 200
7.0760, 0.0779, 0.2360, -0.2446, -0.1304, -0.0079, 1.0303, 80623, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1108, -0.2550, 163, 200
7.0920, 0.1398, -0.3252, 0.3443, -0.1257, -0.0065, 1.0310, 80663, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2565, 168, 200
7.1230, -0.3572, 0.4161, -0.1927, -0.1241, -0.0068, 1.0313, 80683, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1106, -0.2572, 156, 200
7.1390, -0.3572, 0.4161, -0.1927, -0.1241, -0.0068, 1.0313, 80683, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2572, 156, 200
7.1540, 0.3115, -0.0763, 0.2021, -0.1248, -0.0072, 1.0308, 80723, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.2587, 165, 200
7.1850, 0.0965, 0.1019, -0.0194, -0.1279, -0.0073, 1.0313, 80763, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2602, 161, 200
7.2010, 0.0965, 0.1019, -0.0194, -0.1279, -0.0073, 1.0313, 80763, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1108, -0.2602, 161, 200
7.2170, 0.3518, -0.0761, -0.0185, -0.1281, -0.0061, 1.0315, 80783, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.2609, 165, 200
7.2320, 0.3518, -0.0761, -0.0185, -0.1281, -0.0061, 1.0315, 80783, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1109, -0.2609, 165, 200
7.2640, -0.0742, 0.4448, -0.1220, -0.1258, -0.0073, 1.0322, 80823, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2624, 154, 200
7.2790, -0.0043, 0.2639, -0.1656, -0.1232, -0.0073, 1.0315, 80843, 0.0444, -0.3128, -0.1036, -0.0338, -0.0978, 0.1108, -0.2631, 156, 200
7.2950, -0.0043, 0.2639, -0.1656, -0.1232, -0.0073, 1.0315, 80843, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.2631, 156, 200
7.3260, -0.0024, -0.1072, -0.0030, -0.1272, -0.0079, 1.0322, 80883, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1106, -0.2646, 170, 200
7.3420, 0.0411, -0.3078, 0.0191, -0.1340, -0.0086, 1.0318, 80923, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2660, 170, 200
7.3570, 0.0411, -0.3078, 0.0191, -0.1340, -0.0086, 1.0318, 80923, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.2660, 170, 200
7.3730, -0.0191, -0.3174, 0.1852, -0.1384, -0.0084, 1.0327, 80943, 0.0444, -0.3128, -0.1036, -0.0338, -0.0978, 0.1108, -0.2668, 174, 200
7.4040, -0.3989, 0.2298, -0.3250, -0.1403, -0.0091, 1.0317, 80963, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1107, -0.2675, 161, 200
7.4200, -0.3989, 0.2298, -0.3250, -0.1403, -0.0091, 1.0317, 80963, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1109, -0.2675, 161, 200
7.4350, 0.0973, -0.1629, 0.1210, -0.1440, -0.0091, 1.0320, 81003, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.2689, 175, 200
7.4510, 0.0973, -0.1629, 0.1210, -0.1440, -0.0091, 1.0320, 81003, 0.0443, -0.3128, -0.1036, -0.0338, -0.0980, 0.1106, -0.2689, 175, 200
7.4820, -0.3190, 0.2484, -0.0968, -0.1428, -0.0112, 1.0320, 81023, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2696, 161, 200
7.4980, -0.2285, 0.0298, 0.1145, -0.1381, -0.0103, 1.0320, 81063, 0.0444, -0.3128, -0.1036, -0.0339, -0.0981, 0.1105, -0.2711, 164, 200
7.5140, -0.2285, 0.0298, 0.1145, -0.1381, -0.0103, 1.0320, 81063, 0.0444, -0.3127, -0.1036, -0.0338, -0.0980, 0.1109, -0.2711, 164, 200
7.5450, -0.2199, -0.0860, 0.2301, -0.1358, -0.0103, 1.0320, 81083, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1107, -0.2718, 165, 200
7.5600, -0.0242, -0.1451, -0.0298, -0.1347, -0.0101, 1.0318, 81123, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.2732, 163, 200
7.5760, -0.0242, -0.1451, -0.0298, -0.1347, -0.0101, 1.0318, 81123, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.2732, 163, 200
7.5920, 0.2121, -0.1580, 0.1648, -0.1382, -0.0099, 1.0324, 81143, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2739, 167, 200
7.6230, -0.1172, -0.0390, -0.0242, -0.1477, -0.0096, 1.0315, 81183, 0.0444, -0.3127, -0.1036, -0.0340, -0.0979, 0.1109, -0.2753, 167, 200
7.6390, -0.1172, -0.0390, -0.0242, -0.1477, -0.0096, 1.0315, 81183, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1106, -0.2753, 167, 200
7.6540, -0.5354, -0.1731, -0.0183, -0.1590, -0.0089, 1.0325, 81223, 0.0443, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.2767, 179, 200
7.6850, 0.0978, -0.1723, -0.1543, -0.1630, -0.0093, 1.0324, 81243, 0.0444, -0.3127, -0.1036, -0.0339, -0.0978, 0.1108, -0.2774, 173, 200
7.7010, 0.0978, -0.1723, -0.1543, -0.1630, -0.0093, 1.0324, 81243, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.2774, 173, 200
7.7170, -0.3999, 0.0414, -0.0293, -0.1698, -0.0105, 1.0325, 81283, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1107, -0.2788, 170, 200
7.7320, -0.3999, 0.0414, -0.0293, -0.1698, -0.0105, 1.0325, 81283, 0.0444, -0.3127, -0.1036, -0.0338, -0.0979, 0.1106, -0.2788, 170, 200
7.7630, 0.1623, 0.0419, -0.0667, -0.1721, -0.0112, 1.0327, 81303, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1109, -0.2795, 171, 200
7.7790, 0.0156, -0.2973, 0.2287, -0.1761, -0.0108, 1.0325, 81343, 0.0444, -0.3127, -0.1036, -0.0338, -0.0979, 0.1106, -0.2809, 175, 200
7.7950, 0.0156, -0.2973, 0.2287, -0.1761, -0.0108, 1.0325, 81343, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.2809, 175, 200
7.8260, -0.0634, 0.3196, -0.2516, -0.1735, -0.0117, 1.0322, 81383, 0.0444, -0.3128, -0.1036, -0.0340, -0.0978, 0.1108, -0.2823, 167, 200
7.8420, 0.1613, -0.1336, 0.2134, -0.1712, -0.0113, 1.0322, 81403, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.2830, 166, 200
7.8570, 0.1613, -0.1336, 0.2134, -0.1712, -0.0113, 1.0322, 81403, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2830, 166, 200
7.8730, -0.2086, 0.6007, -0.2578, -0.1613, -0.0124, 1.0322, 81443, 0.0444, -0.3127, -0.1036, -0.0339, -0.0980, 0.1107, -0.2843, 156, 200
7.9040, 0.3862, 0.2967, 0.1779, -0.1559, -0.0115, 1.0320, 81463, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.2850, 160, 200
7.9200, 0.3862, 0.2967, 0.1779, -0.1559, -0.0115, 1.0320, 81463, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2850, 160, 200
7.9350, -0.4163, 0.2473, -0.0817, -0.1497, -0.0126, 1.0325, 81503, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.2864, 159, 200
7.9670, -0.1352, -0.1242, 0.1080, -0.1489, -0.0140, 1.0325, 81543, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1107, -0.2877, 165, 200
7.9820, -0.1352, -0.1242, 0.1080, -0.1489, -0.0140, 1.0325, 81543, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.2877, 165, 200
7.9980, -0.2785, -0.0056, 0.0056, -0.1492, -0.0150, 1.0325, 81563, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.2884, 163, 200
8.0130, -0.2785, -0.0056, 0.0056, -0.1492, -0.0150, 1.0325, 81563, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2884, 163, 200
8.0450, -0.0355, -0.0306, 0.0957, -0.1499, -0.0129, 1.0315, 81603, 0.0444, -0.3127, -0.1036, -0.0340, -0.0979, 0.1107, -0.2897, 163, 200
8.0600, 0.1027, -0.3379, 0.2381, -0.1522, -0.0127, 1.0318, 81623, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1107, -0.2904, 171, 200
8.0760, 0.1027, -0.3379, 0.2381, -0.1522, -0.0127, 1.0318, 81623, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.2904, 171, 200
8.0910, -0.0946, 0.1605, -0.0895, -0.1524, -0.0133, 1.0313, 81663, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2917, 157, 200
8.1230, -0.1656, -0.0739, -0.1199, -0.1552, -0.0122, 1.0322, 81703, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1106, -0.2930, 171, 200
