time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
8.1380, -0.1656, -0.0739, -0.1199, -0.1552, -0.0122, 1.0322, 81703, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2930, 171, 200
8.1540, -0.0231, 0.1575, -0.2567, -0.1555, -0.0120, 1.0317, 81723, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1106, -0.2937, 155, 200
8.1850, -0.0788, -0.3368, 0.1513, -0.1581, -0.0110, 1.0320, 81763, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.2950, 170, 200
8.2010, -0.0788, -0.3368, 0.1513, -0.1581, -0.0110, 1.0320, 81763, 0.0444, -0.3127, -0.1036, -0.0339, -0.0978, 0.1108, -0.2950, 170, 200
8.2160, -0.0718, 0.0667, -0.0925, -0.1595, -0.0117, 1.0318, 81783, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1106, -0.2956, 162, 200
8.2320, -0.0718, 0.0667, -0.0925, -0.1595, -0.0117, 1.0318, 81783, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1109, -0.2956, 162, 200
8.2630, -0.0223, -0.0610, 0.0626, -0.1607, -0.0096, 1.0315, 81823, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.2969, 165, 200
8.2790, -0.0554, 0.2139, -0.2395, -0.1627, -0.0106, 1.0318, 81863, 0.0443, -0.3128, -0.1036, -0.0338, -0.0979, 0.1109, -0.2982, 159, 200
8.2950, -0.0554, 0.2139, -0.2395, -0.1627, -0.0106, 1.0318, 81863, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1107, -0.2982, 159, 200
8.3260, -0.0554, 0.2139, -0.2395, -0.1627, -0.0106, 1.0318, 81863, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.2982, 159, 200
8.3410, 0.0591, -0.1462, 0.1935, -0.1613, -0.0110, 1.0327, 81903, 0.0444, -0.3128, -0.1037, -0.0339, -0.0979, 0.1108, -0.2995, 166, 200
8.3570, 0.0591, -0.1462, 0.1935, -0.1613, -0.0110, 1.0327, 81903, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1107, -0.2995, 166, 200
8.3730, 0.0804, -0.1371, 0.0102, -0.1597, -0.0113, 1.0318, 81943, 0.0444, -0.3128, -0.1037, -0.0338, -0.0979, 0.1108, -0.3008, 165, 200
8.4040, 0.2548, -0.5002, 0.3516, -0.1623, -0.0101, 1.0327, 81963, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3014, 169, 200
8.4200, 0.2548, -0.5002, 0.3516, -0.1623, -0.0101, 1.0327, 81963, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1107, -0.3014, 169, 200
8.4350, 0.2379, -0.1037, -0.0976, -0.1665, -0.0098, 1.0325, 82003, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.3027, 163, 200
8.4660, 0.3631, -0.2131, 0.1441, -0.1677, -0.0089, 1.0332, 82023, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.3033, 164, 200
8.4820, 0.3631, -0.2131, 0.1441, -0.1677, -0.0089, 1.0332, 82023, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3033, 164, 200
8.4980, 0.1086, 0.3069, -0.0554, -0.1684, -0.0117, 1.0336, 82063, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3046, 158, 200
8.5130, 0.1086, 0.3069, -0.0554, -0.1684, -0.0117, 1.0336, 82063, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.3046, 158, 200
8.5450, -0.1054, -0.3037, 0.2091, -0.1653, -0.0110, 1.0336, 82103, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3058, 164, 200
8.5600, -0.0081, -0.0215, -0.0602, -0.1648, -0.0119, 1.0339, 82123, 0.0444, -0.3127, -0.1036, -0.0339, -0.0980, 0.1108, -0.3064, 167, 200
8.5760, -0.0081, -0.0215, -0.0602, -0.1648, -0.0119, 1.0339, 82123, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1106, -0.3064, 167, 200
8.5910, 0.0519, -0.1086, 0.2223, -0.1634, -0.0120, 1.0339, 82163, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.3076, 164, 200
8.6230, 0.0218, -0.1704, 0.1548, -0.1642, -0.0115, 1.0346, 82183, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3083, 168, 200
8.6380, 0.0218, -0.1704, 0.1548, -0.1642, -0.0115, 1.0346, 82183, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.3083, 168, 200
8.6540, 0.0788, -0.2403, 0.0629, -0.1651, -0.0124, 1.0339, 82223, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1107, -0.3095, 166, 200
8.6850, -0.4884, -0.2059, -0.2196, -0.1724, -0.0122, 1.0348, 82263, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.3107, 171, 200
8.7010, -0.4884, -0.2059, -0.2196, -0.1724, -0.0122, 1.0348, 82263, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3107, 171, 200
8.7160, 0.2336, -0.0234, -0.1191, -0.1756, -0.0133, 1.0345, 82283, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1109, -0.3113, 165, 200
8.7320, 0.2336, -0.0234, -0.1191, -0.1756, -0.0133, 1.0345, 82283, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.3113, 165, 200
8.7630, -0.3545, -0.0081, 0.0228, -0.1791, -0.0133, 1.0352, 82323, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.3125, 168, 200
8.7790, 0.1516, 0.1892, -0.0831, -0.1805, -0.0134, 1.0353, 82343, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1106, -0.3131, 165, 200
8.7940, 0.1516, 0.1892, -0.0831, -0.1805, -0.0134, 1.0353, 82343, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.3131, 165, 200
8.8260, 0.0653, -0.2680, 0.2075, -0.1796, -0.0127, 1.0353, 82383, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3143, 170, 200
8.8410, -0.0102, 0.4180, -0.2731, -0.1770, -0.0110, 1.0355, 82423, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1105, -0.3155, 155, 200
8.8570, -0.0102, 0.4180, -0.2731, -0.1770, -0.0110, 1.0355, 82423, 0.0444, -0.3128, -0.1037, -0.0339, -0.0979, 0.1109, -0.3155, 155, 200
8.8730, 0.1199, -0.0852, 0.1099, -0.1752, -0.0110, 1.0353, 82443, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3160, 159, 200
8.9040, -0.2771, 0.3209, -0.2820, -0.1758, -0.0113, 1.0352, 82483, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1106, -0.3172, 156, 200
8.9190, -0.2771, 0.3209, -0.2820, -0.1758, -0.0113, 1.0352, 82483, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.3172, 156, 200
8.9350, 0.2680, -0.0478, 0.0890, -0.1778, -0.0106, 1.0345, 82503, 0.0444, -0.3127, -0.1036, -0.0339, -0.0978, 0.1107, -0.3178, 162, 200
8.9660, -0.6072, 0.1411, -0.1226, -0.1822, -0.0099, 1.0348, 82543, 0.0444, -0.3128, -0.1037, -0.0339, -0.0979, 0.1108, -0.3189, 161, 200
8.9820, -0.6072, 0.1411, -0.1226, -0.1822, -0.0099, 1.0348, 82543, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1107, -0.3189, 161, 200
8.9980, 0.3432, 0.1191, -0.1086, -0.1829, -0.0103, 1.0348, 82563, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3195, 162, 200
9.0130, 0.3432, 0.1191, -0.1086, -0.1829, -0.0103, 1.0348, 82563, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3195, 162, 200
9.0440, 0.1037, -0.1551, 0.0462, -0.1843, -0.0096, 1.0348, 82583, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.3201, 165, 200
9.0600, 0.0551, 0.3271, -0.1067, -0.1831, -0.0099, 1.0348, 82623, 0.0444, -0.3128, -0.1037, -0.0338, -0.0981, 0.1107, -0.3212, 161, 200
9.0760, 0.0551, 0.3271, -0.1067, -0.1831, -0.0099, 1.0348, 82623, 0.0444, -0.3127, -0.1035, -0.0339, -0.0979, 0.1107, -0.3212, 161, 200
9.1070, 0.0435, -0.1731, 0.2567, -0.1789, -0.0103, 1.0348, 82663, 0.0444, -0.3128, -0.1036, -0.0338, -0.0978, 0.1108, -0.3224, 162, 200
9.1230, 0.0247, -0.0790, -0.0637, -0.1784, -0.0099, 1.0352, 82683, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.3229, 167, 200
9.1380, 0.0247, -0.0790, -0.0637, -0.1784, -0.0099, 1.0352, 82683, 0.0444, -0.3127, -0.1036, -0.0338, -0.0979, 0.1108, -0.3229, 167, 200
9.1540, -0.1516, 0.3145, -0.3016, -0.1770, -0.0101, 1.0345, 82703, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3235, 156, 200
9.1850, -0.3868, 0.3303, -0.2470, -0.1810, -0.0120, 1.0350, 82763, 0.0444, -0.3127, -0.1036, -0.0339, -0.0980, 0.1107, -0.3252, 155, 200
9.2010, -0.3868, 0.3303, -0.2470, -0.1810, -0.0120, 1.0350, 82763, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3252, 155, 200
9.2160, 0.1876, -0.1863, 0.0382, -0.1822, -0.0117, 1.0343, 82783, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.3257, 164, 200
9.2320, 0.1876, -0.1863, 0.0382, -0.1822, -0.0117, 1.0343, 82783, 0.0444, -0.3128, -0.1036, -0.0338, -0.0978, 0.1109, -0.3257, 164, 200
9.2630, 0.1521, -0.3841, 0.1994, -0.1850, -0.0110, 1.0350, 82803, 0.0444, -0.3128, -0.1037, -0.0339, -0.0980, 0.1106, -0.3263, 168, 200
9.2790, 0.3115, 0.0683, -0.0946, -0.1883, -0.0124, 1.0348, 82843, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1107, -0.3274, 163, 200
9.2940, 0.3115, 0.0683, -0.0946, -0.1883, -0.0124, 1.0348, 82843, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.3274, 163, 200
9.3260, 0.1895, -0.0398, 0.1072, -0.1880, -0.0117, 1.0348, 82863, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.3279, 164, 200
9.3410, 0.0204, 0.2690, -0.0758, -0.1847, -0.0119, 1.0348, 82903, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3290, 162, 200
9.3570, 0.0204, 0.2690, -0.0758, -0.1847, -0.0119, 1.0348, 82903, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3290, 162, 200
9.3720, -0.0495, -0.1371, 0.0454, -0.1841, -0.0117, 1.0343, 82943, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.3301, 164, 200
9.4040, 0.0392, -0.0492, -0.0089, -0.1854, -0.0113, 1.0345, 82963, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.3306, 165, 200
9.4190, 0.0392, -0.0492, -0.0089, -0.1854, -0.0113, 1.0345, 82963, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3306, 165, 200
9.4350, 0.1441, -0.0661, 0.2615, -0.1874, -0.0119, 1.0338, 83003, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1109, -0.3316, 157, 200
9.4660, 0.0352, -0.4166, 0.2328, -0.1892, -0.0113, 1.0346, 83023, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.3322, 171, 200
9.4820, 0.0352, -0.4166, 0.2328, -0.1892, -0.0113, 1.0346, 83023, 0.0444, -0.3128, -0.1036, -0.0340, -0.0978, 0.1108, -0.3322, 171, 200
9.4970, 0.2064, -0.0204, 0.0341, -0.1911, -0.0129, 1.0345, 83063, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1108, -0.3332, 163, 200
9.5130, 0.2064, -0.0204, 0.0341, -0.1911, -0.0129, 1.0345, 83063, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.3332, 163, 200
9.5440, -0.3548, 0.1142, -0.0578, -0.1948, -0.0145, 1.0348, 83103, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3343, 164, 200
9.5600, 0.2884, 0.1903, -0.1078, -0.1944, -0.0150, 1.0346, 83123, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3348, 161, 200
9.5760, 0.2884, 0.1903, -0.1078, -0.1944, -0.0150, 1.0346, 83123, 0.0444, -0.3128, -0.1037, -0.0338, -0.0979, 0.1108, -0.3348, 161, 200
9.6070, 0.0930, -0.2295, 0.2398, -0.1918, -0.0152, 1.0348, 83163, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.3358, 165, 200
9.6220, 0.0599, 0.1820, -0.1312, -0.1899, -0.0159, 1.0350, 83183, 0.0444, -0.3128, -0.1036, -0.0338, -0.0978, 0.1108, -0.3363, 163, 200
9.6380, 0.0599, 0.1820, -0.1312, -0.1899, -0.0159, 1.0350, 83183, 0.0444, -0.3128, -0.1037, -0.0339, -0.0980, 0.1107, -0.3363, 163, 200
9.6540, 0.0723, -0.2502, 0.1317, -0.1908, -0.0168, 1.0348, 83223, 0.0444, -0.3127, -0.1036, -0.0339, -0.0978, 0.1108, -0.3373, 161, 200
9.6850, -0.1580, 0.1688, -0.2642, -0.1955, -0.0161, 1.0348, 83263, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3383, 160, 200
9.7010, -0.1580, 0.1688, -0.2642, -0.1955, -0.0161, 1.0348, 83263, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3383, 160, 200
9.7160, 0.1822, -0.2639, 0.0809, -0.1977, -0.0166, 1.0346, 83283, 0.0444, -0.3127, -0.1036, -0.0338, -0.0978, 0.1106, -0.3388, 163, 200
9.7320, 0.1822, -0.2639, 0.0809, -0.1977, -0.0166, 1.0346, 83283, 0.0443, -0.3128, -0.1036, -0.0339, -0.0980, 0.1108, -0.3388, 163, 200
9.7630, -0.4929, 0.2707, -0.1978, -0.2009, -0.0183, 1.0352, 83323, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1108, -0.3398, 166, 200
9.7790, 0.2360, 0.0446, -0.0473, -0.1998, -0.0188, 1.0350, 83343, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.3403, 162, 200
9.7940, 0.2360, 0.0446, -0.0473, -0.1998, -0.0188, 1.0350, 83343, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.3403, 162, 200
9.8250, -0.2825, -0.0409, 0.0836, -0.1993, -0.0187, 1.0350, 83383, 0.0444, -0.3127, -0.1036, -0.0338, -0.0978, 0.1108, -0.3413, 165, 200
9.8410, 0.1411, 0.1285, -0.0664, -0.1969, -0.0178, 1.0341, 83423, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.3423, 160, 200
9.8570, 0.1411, 0.1285, -0.0664, -0.1969, -0.0178, 1.0341, 83423, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3423, 160, 200
9.8720, 0.1411, 0.1285, -0.0664, -0.1969, -0.0178, 1.0341, 83423, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3423, 160, 200
9.9040, -0.0462, -0.3072, 0.2298, -0.1962, -0.0178, 1.0341, 83443, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.3428, 163, 200
9.9190, -0.1086, 0.1675, -0.2629, -0.1984, -0.0173, 1.0338, 83483, 0.0444, -0.3127, -0.1036, -0.0338, -0.0979, 0.1108, -0.3437, 160, 200
9.9350, -0.1086, 0.1675, -0.2629, -0.1984, -0.0173, 1.0338, 83483, 0.0443, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.3437, 160, 200
9.9660, -0.1024, 0.2916, -0.0728, -0.1988, -0.0180, 1.0334, 83503, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1109, -0.3442, 156, 200
9.9820, -0.4174, 0.3451, -0.1825, -0.2011, -0.0192, 1.0339, 83543, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1106, -0.3451, 167, 200
9.9970, -0.4174, 0.3451, -0.1825, -0.2011, -0.0192, 1.0339, 83543, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3451, 167, 200
10.0130, 0.4325, -0.3115, 0.1873, -0.2011, -0.0183, 1.0336, 83583, 0.0444, -0.3127, -0.1036, -0.0340, -0.0978, 0.1108, -0.3461, 164, 200
10.0440, -0.5749, -0.0411, -0.0726, -0.2016, -0.0192, 1.0341, 83603, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.3465, 168, 200
10.0600, -0.5749, -0.0411, -0.0726, -0.2016, -0.0192, 1.0341, 83603, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3465, 168, 200
10.0750, 0.2798, 0.1650, -0.0215, -0.2014, -0.0192, 1.0339, 83643, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1106, -0.3475, 156, 200
10.1070, -0.2164, -0.2559, 0.1774, -0.2005, -0.0199, 1.0341, 83663, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1108, -0.3479, 163, 200
10.1220, -0.2164, -0.2559, 0.1774, -0.2005, -0.0199, 1.0341, 83663, 0.0444, -0.3127, -0.1036, -0.0340, -0.0979, 0.1108, -0.3479, 163, 200
10.1380, 0.0245, 0.2287, -0.2373, -0.2016, -0.0199, 1.0336, 83703, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.3488, 157, 200
10.1540, 0.0245, 0.2287, -0.2373, -0.2016, -0.0199, 1.0336, 83703, 0.0443, -0.3128, -0.1036, -0.0340, -0.0979, 0.1108, -0.3488, 157, 200
10.1850, 0.0333, -0.1798, 0.2685, -0.2032, -0.0201, 1.0336, 83743, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3497, 165, 200
10.2000, -0.1134, 0.1922, -0.2255, -0.2032, -0.0195, 1.0334, 83763, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.3502, 160, 200
10.2160, -0.1134, 0.1922, -0.2255, -0.2032, -0.0195, 1.0334, 83763, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3502, 160, 200
10.2470, 0.2239, -0.5002, 0.2989, -0.2049, -0.0185, 1.0334, 83803, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3511, 170, 200
10.2630, -0.4771, 0.0250, -0.1556, -0.2065, -0.0187, 1.0334, 83823, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1107, -0.3515, 169, 200
10.2790, -0.4771, 0.0250, -0.1556, -0.2065, -0.0187, 1.0334, 83823, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1107, -0.3515, 169, 200
10.2940, 0.3720, -0.1070, 0.0527, -0.2089, -0.0168, 1.0329, 83863, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3524, 165, 200
10.3250, -0.0005, -0.0081, 0.0185, -0.2103, -0.0176, 1.0334, 83903, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1109, -0.3533, 166, 200
10.3410, -0.0005, -0.0081, 0.0185, -0.2103, -0.0176, 1.0334, 83903, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3533, 166, 200
10.3570, 0.1865, 0.3220, -0.1881, -0.2096, -0.0171, 1.0329, 83923, 0.0444, -0.3128, -0.1036, -0.0339, -0.0980, 0.1106, -0.3537, 156, 200
10.3720, 0.1865, 0.3220, -0.1881, -0.2096, -0.0171, 1.0329, 83923, 0.0444, -0.3128, -0.1036, -0.0340, -0.0979, 0.1108, -0.3537, 156, 200
10.4030, -0.0070, -0.2927, 0.1726, -0.2077, -0.0168, 1.0332, 83963, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1107, -0.3545, 168, 200
10.4190, 0.0352, 0.1919, -0.2567, -0.2075, -0.0164, 1.0327, 83983, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1106, -0.3550, 161, 200
10.4350, 0.0352, 0.1919, -0.2567, -0.2075, -0.0164, 1.0327, 83983, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1109, -0.3550, 161, 200
10.4660, 0.2965, -0.3876, 0.3193, -0.2105, -0.0166, 1.0325, 84023, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1106, -0.3558, 170, 200
10.4820, -0.2193, 0.4483, -0.2177, -0.2100, -0.0168, 1.0313, 84063, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1109, -0.3566, 154, 200
10.4970, -0.2193, 0.4483, -0.2177, -0.2100, -0.0168, 1.0313, 84063, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1106, -0.3566, 154, 200
10.5130, 0.3895, -0.2594, 0.1709, -0.2108, -0.0152, 1.0315, 84083, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3570, 164, 200
10.5440, -0.1613, 0.0011, -0.0992, -0.2157, -0.0143, 1.0317, 84123, 0.0444, -0.3128, -0.1036, -0.0339, -0.0978, 0.1109, -0.3579, 165, 200
10.5600, -0.1613, 0.0011, -0.0992, -0.2157, -0.0143, 1.0317, 84123, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1106, -0.3579, 165, 200
10.5750, 0.3174, 0.1199, -0.1210, -0.2175, -0.0136, 1.0311, 84143, 0.0444, -0.3128, -0.1037, -0.0339, -0.0979, 0.1108, -0.3583, 161, 200
10.6070, 0.0672, -0.1325, 0.1349, -0.2197, -0.0136, 1.0308, 84163, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3587, 166, 200
10.6220, 0.0672, -0.1325, 0.1349, -0.2197, -0.0136, 1.0308, 84163, 0.0444, -0.3128, -0.1036, -0.0338, -0.0980, 0.1107, -0.3587, 166, 200
10.6380, 0.0288, 0.1728, -0.2207, -0.2203, -0.0143, 1.0304, 84203, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1108, -0.3595, 165, 200
10.6530, 0.0288, 0.1728, -0.2207, -0.2203, -0.0143, 1.0304, 84203, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1107, -0.3595, 165, 200
10.6850, -0.1239, 0.2328, -0.1266, -0.2190, -0.0141, 1.0297, 84223, 0.0444, -0.3128, -0.1037, -0.0338, -0.0979, 0.1108, -0.3599, 157, 200
10.7000, -0.1879, 0.1465, -0.0376, -0.2152, -0.0134, 1.0296, 84263, 0.0444, -0.3127, -0.1036, -0.0339, -0.0979, 0.1107, -0.3607, 164, 200
10.7160, -0.1879, 0.1465, -0.0376, -0.2152, -0.0134, 1.0296, 84263, 0.0444, -0.3128, -0.1037, -0.0339, -0.0980, 0.1107, -0.3607, 164, 200
10.7470, -0.1005, 0.4451, -0.3475, -0.2126, -0.0134, 1.0289, 84283, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1109, -0.3610, 153, 200
10.7630, -0.2540, 0.0745, -0.2139, -0.2187, -0.0124, 1.0290, 84343, 0.0444, -0.3128, -0.1036, -0.0338, -0.0979, 0.1108, -0.3622, 165, 200
10.7780, -0.2540, 0.0745, -0.2139, -0.2187, -0.0124, 1.0290, 84343, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3622, 165, 200
10.7940, 0.4306, -0.1398, -0.0478, -0.2211, -0.0115, 1.0289, 84363, 0.0444, -0.3127, -0.1036, -0.0340, -0.0979, 0.1108, -0.3626, 165, 200
10.8250, 0.1454, -0.2656, 0.0978, -0.2253, -0.0110, 1.0294, 84383, 0.0444, -0.3128, -0.1036, -0.0339, -0.0979, 0.1107, -0.3630, 170, 200
10.8410, 0.1454, -0.2656, 0.0978, -0.2253, -0.0110, 1.0294, 84383, 0.0443, -0.3128, -0.1036, -0.0338, -0.0980, 0.1109, -0.3630, 170, 200
